local_id,x,y,z,rib_index,stringer_index,tag,h,global_id
2149,6.22508124665477,4.17041028412644,0.01,9,34,stringer,extrados,380
2170,6.28204649374964,4.0208945303631,0.01,9,35,stringer,extrados,381
2188,6.33901174084451,3.87137877659975,0.01,9,36,stringer,extrados,382
2203,6.39597698793938,3.72186302283641,0.01,9,37,stringer,extrados,383
10,4.61532855678656,9.37855739010012,0.01,10,-2,rear spars,extrados,384
10,6.74576908819787,3.78682491904702,0.01,10,-1,front spars,extrados,385
7,4.67229380388143,9.22904163633678,0.01,10,1,stringer,extrados,386
95,4.7292590509763,9.07952588257344,0.01,10,2,stringer,extrados,387
183,4.78622429807117,8.93001012881009,0.01,10,3,stringer,extrados,388
271,4.84318954516604,8.78049437504675,0.01,10,4,stringer,extrados,389
359,4.9001547922609,8.63097862128341,0.01,10,5,stringer,extrados,390
448,4.95712003935577,8.48146286752007,0.01,10,6,stringer,extrados,391
537,5.01408528645064,8.33194711375672,0.01,10,7,stringer,extrados,392
626,5.07105053354551,8.18243135999338,0.01,10,8,stringer,extrados,393
715,5.12801578064038,8.03291560623004,0.01,10,9,stringer,extrados,394
805,5.18498102773525,7.88339985246669,0.01,10,10,stringer,extrados,395
892,5.24194627483011,7.73388409870335,0.01,10,11,stringer,extrados,396
977,5.29891152192498,7.58436834494001,0.01,10,12,stringer,extrados,397
1059,5.35587676901985,7.43485259117667,0.01,10,13,stringer,extrados,398
1138,5.41284201611472,7.28533683741332,0.01,10,14,stringer,extrados,399
1214,5.46980726320959,7.13582108364998,0.01,10,15,stringer,extrados,400
1287,5.52677251030446,6.98630532988664,0.01,10,16,stringer,extrados,401
1358,5.58373775739932,6.83678957612329,0.01,10,17,stringer,extrados,402
1427,5.64070300449419,6.68727382235995,0.01,10,18,stringer,extrados,403
1493,5.69766825158906,6.53775806859661,0.01,10,19,stringer,extrados,404
1556,5.75463349868393,6.38824231483326,0.01,10,20,stringer,extrados,405
1616,5.8115987457788,6.23872656106992,0.01,10,21,stringer,extrados,406
1673,5.86856399287367,6.08921080730658,0.01,10,22,stringer,extrados,407
1728,5.92552923996853,5.93969505354324,0.01,10,23,stringer,extrados,408
1781,5.9824944870634,5.79017929977989,0.01,10,24,stringer,extrados,409
1831,6.03945973415827,5.64066354601655,0.01,10,25,stringer,extrados,410
1878,6.09642498125314,5.49114779225321,0.01,10,26,stringer,extrados,411
1922,6.15339022834801,5.34163203848986,0.01,10,27,stringer,extrados,412
1963,6.21035547544288,5.19211628472652,0.01,10,28,stringer,extrados,413
2001,6.26732072253774,5.04260053096318,0.01,10,29,stringer,extrados,414
2036,6.32428596963261,4.89308477719984,0.01,10,30,stringer,extrados,415
2069,6.38125121672748,4.74356902343649,0.01,10,31,stringer,extrados,416
2099,6.43821646382235,4.59405326967315,0.01,10,32,stringer,extrados,417
2126,6.49518171091722,4.44453751590981,0.01,10,33,stringer,extrados,418
2150,6.55214695801209,4.29502176214646,0.01,10,34,stringer,extrados,419
2171,6.60911220510695,4.14550600838312,0.01,10,35,stringer,extrados,420
2189,6.66607745220182,3.99599025461978,0.01,10,36,stringer,extrados,421
2204,6.72304269929669,3.84647450085643,0.01,10,37,stringer,extrados,422
11,4.94239426814388,9.50316886812015,0.01,11,-2,rear spars,extrados,423
11,7.05287412409129,3.96382685598386,0.01,11,-1,front spars,extrados,424
8,4.99935951523874,9.3536531143568,0.01,11,1,stringer,extrados,425
96,5.05632476233361,9.20413736059346,0.01,11,2,stringer,extrados,426
184,5.11329000942848,9.05462160683012,0.01,11,3,stringer,extrados,427
272,5.17025525652335,8.90510585306678,0.01,11,4,stringer,extrados,428
360,5.22722050361822,8.75559009930343,0.01,11,5,stringer,extrados,429
449,5.28418575071309,8.60607434554009,0.01,11,6,stringer,extrados,430
538,5.34115099780795,8.45655859177675,0.01,11,7,stringer,extrados,431
627,5.39811624490282,8.3070428380134,0.01,11,8,stringer,extrados,432
716,5.45508149199769,8.15752708425006,0.01,11,9,stringer,extrados,433
806,5.51204673909256,8.00801133048672,0.01,11,10,stringer,extrados,434
893,5.56901198618743,7.85849557672337,0.01,11,11,stringer,extrados,435
978,5.6259772332823,7.70897982296003,0.01,11,12,stringer,extrados,436
1060,5.68294248037716,7.55946406919669,0.01,11,13,stringer,extrados,437
1139,5.73990772747203,7.40994831543335,0.01,11,14,stringer,extrados,438
1215,5.7968729745669,7.26043256167,0.01,11,15,stringer,extrados,439
1288,5.85383822166177,7.11091680790666,0.01,11,16,stringer,extrados,440
1359,5.91080346875664,6.96140105414332,0.01,11,17,stringer,extrados,441
1428,5.9677687158515,6.81188530037997,0.01,11,18,stringer,extrados,442
1494,6.02473396294637,6.66236954661663,0.01,11,19,stringer,extrados,443
1557,6.08169921004124,6.51285379285329,0.01,11,20,stringer,extrados,444
1617,6.13866445713611,6.36333803908995,0.01,11,21,stringer,extrados,445
1674,6.19562970423098,6.2138222853266,0.01,11,22,stringer,extrados,446
1729,6.25259495132585,6.06430653156326,0.01,11,23,stringer,extrados,447
1782,6.30956019842071,5.91479077779992,0.01,11,24,stringer,extrados,448
1832,6.36652544551558,5.76527502403657,0.01,11,25,stringer,extrados,449
1879,6.42349069261045,5.61575927027323,0.01,11,26,stringer,extrados,450
1923,6.48045593970532,5.46624351650989,0.01,11,27,stringer,extrados,451
1964,6.53742118680019,5.31672776274655,0.01,11,28,stringer,extrados,452
2002,6.59438643389506,5.1672120089832,0.01,11,29,stringer,extrados,453
2037,6.65135168098992,5.01769625521986,0.01,11,30,stringer,extrados,454
2070,6.70831692808479,4.86818050145652,0.01,11,31,stringer,extrados,455
2100,6.76528217517966,4.71866474769317,0.01,11,32,stringer,extrados,456
2127,6.82224742227453,4.56914899392983,0.01,11,33,stringer,extrados,457
2151,6.8792126693694,4.41963324016649,0.01,11,34,stringer,extrados,458
2172,6.93617791646427,4.27011748640314,0.01,11,35,stringer,extrados,459
2190,6.99314316355913,4.1206017326398,0.01,11,36,stringer,extrados,460
2205,7.050108410654,3.97108597887646,0.01,11,37,stringer,extrados,461
12,5.26945997950119,9.62778034614017,0.01,12,-2,rear spars,extrados,462
12,7.3599791599847,4.1408287929207,0.01,12,-1,front spars,extrados,463
9,5.32642522659606,9.47826459237683,0.01,12,1,stringer,extrados,464
97,5.38339047369093,9.32874883861349,0.01,12,2,stringer,extrados,465
185,5.44035572078579,9.17923308485014,0.01,12,3,stringer,extrados,466
273,5.49732096788066,9.0297173310868,0.01,12,4,stringer,extrados,467
361,5.55428621497553,8.88020157732346,0.01,12,5,stringer,extrados,468
450,5.6112514620704,8.73068582356011,0.01,12,6,stringer,extrados,469
539,5.66821670916527,8.58117006979677,0.01,12,7,stringer,extrados,470
628,5.72518195626014,8.43165431603343,0.01,12,8,stringer,extrados,471
717,5.782147203355,8.28213856227008,0.01,12,9,stringer,extrados,472
807,5.83911245044987,8.13262280850674,0.01,12,10,stringer,extrados,473
894,5.89607769754474,7.9831070547434,0.01,12,11,stringer,extrados,474
979,5.95304294463961,7.83359130098006,0.01,12,12,stringer,extrados,475
1061,6.01000819173448,7.68407554721671,0.01,12,13,stringer,extrados,476
1140,6.06697343882934,7.53455979345337,0.01,12,14,stringer,extrados,477
1216,6.12393868592421,7.38504403969003,0.01,12,15,stringer,extrados,478
1289,6.18090393301908,7.23552828592669,0.01,12,16,stringer,extrados,479
1360,6.23786918011395,7.08601253216334,0.01,12,17,stringer,extrados,480
1429,6.29483442720882,6.9364967784,0.01,12,18,stringer,extrados,481
1495,6.35179967430369,6.78698102463666,0.01,12,19,stringer,extrados,482
1558,6.40876492139856,6.63746527087331,0.01,12,20,stringer,extrados,483
1618,6.46573016849342,6.48794951710997,0.01,12,21,stringer,extrados,484
1675,6.52269541558829,6.33843376334663,0.01,12,22,stringer,extrados,485
1730,6.57966066268316,6.18891800958328,0.01,12,23,stringer,extrados,486
1783,6.63662590977803,6.03940225581994,0.01,12,24,stringer,extrados,487
1833,6.6935911568729,5.8898865020566,0.01,12,25,stringer,extrados,488
1880,6.75055640396776,5.74037074829326,0.01,12,26,stringer,extrados,489
1924,6.80752165106263,5.59085499452991,0.01,12,27,stringer,extrados,490
1965,6.8644868981575,5.44133924076657,0.01,12,28,stringer,extrados,491
2003,6.92145214525237,5.29182348700323,0.01,12,29,stringer,extrados,492
2038,6.97841739234724,5.14230773323988,0.01,12,30,stringer,extrados,493
2071,7.03538263944211,4.99279197947654,0.01,12,31,stringer,extrados,494
2101,7.09234788653697,4.8432762257132,0.01,12,32,stringer,extrados,495
2128,7.14931313363184,4.69376047194986,0.01,12,33,stringer,extrados,496
2152,7.20627838072671,4.54424471818651,0.01,12,34,stringer,extrados,497
2173,7.26324362782158,4.39472896442317,0.01,12,35,stringer,extrados,498
2191,7.32020887491645,4.24521321065983,0.01,12,36,stringer,extrados,499
13,5.5965256908585,9.7523918241602,0.01,13,-2,rear spars,extrados,500
13,7.66708419587812,4.31783072985754,0.01,13,-1,front spars,extrados,501
10,5.65349093795337,9.60287607039685,0.01,13,1,stringer,extrados,502
98,5.71045618504824,9.45336031663351,0.01,13,2,stringer,extrados,503
186,5.76742143214311,9.30384456287017,0.01,13,3,stringer,extrados,504
274,5.82438667923797,9.15432880910682,0.01,13,4,stringer,extrados,505
362,5.88135192633284,9.00481305534348,0.01,13,5,stringer,extrados,506
451,5.93831717342771,8.85529730158014,0.01,13,6,stringer,extrados,507
540,5.99528242052258,8.70578154781679,0.01,13,7,stringer,extrados,508
629,6.05224766761745,8.55626579405345,0.01,13,8,stringer,extrados,509
718,6.10921291471232,8.40675004029011,0.01,13,9,stringer,extrados,510
808,6.16617816180718,8.25723428652677,0.01,13,10,stringer,extrados,511
895,6.22314340890205,8.10771853276342,0.01,13,11,stringer,extrados,512
980,6.28010865599692,7.95820277900008,0.01,13,12,stringer,extrados,513
1062,6.33707390309179,7.80868702523674,0.01,13,13,stringer,extrados,514
1141,6.39403915018666,7.65917127147339,0.01,13,14,stringer,extrados,515
1217,6.45100439728153,7.50965551771005,0.01,13,15,stringer,extrados,516
1290,6.50796964437639,7.36013976394671,0.01,13,16,stringer,extrados,517
1361,6.56493489147126,7.21062401018337,0.01,13,17,stringer,extrados,518
1430,6.62190013856613,7.06110825642002,0.01,13,18,stringer,extrados,519
1496,6.678865385661,6.91159250265668,0.01,13,19,stringer,extrados,520
1559,6.73583063275587,6.76207674889334,0.01,13,20,stringer,extrados,521
1619,6.79279587985073,6.61256099512999,0.01,13,21,stringer,extrados,522
1676,6.8497611269456,6.46304524136665,0.01,13,22,stringer,extrados,523
1731,6.90672637404047,6.31352948760331,0.01,13,23,stringer,extrados,524
1784,6.96369162113534,6.16401373383997,0.01,13,24,stringer,extrados,525
1834,7.02065686823021,6.01449798007662,0.01,13,25,stringer,extrados,526
1881,7.07762211532508,5.86498222631328,0.01,13,26,stringer,extrados,527
1925,7.13458736241994,5.71546647254994,0.01,13,27,stringer,extrados,528
1966,7.19155260951481,5.56595071878659,0.01,13,28,stringer,extrados,529
2004,7.24851785660968,5.41643496502325,0.01,13,29,stringer,extrados,530
2039,7.30548310370455,5.26691921125991,0.01,13,30,stringer,extrados,531
2072,7.36244835079942,5.11740345749656,0.01,13,31,stringer,extrados,532
2102,7.41941359789429,4.96788770373322,0.01,13,32,stringer,extrados,533
2129,7.47637884498915,4.81837194996988,0.01,13,33,stringer,extrados,534
2153,7.53334409208402,4.66885619620654,0.01,13,34,stringer,extrados,535
2174,7.59030933917889,4.51934044244319,0.01,13,35,stringer,extrados,536
2192,7.64727458627376,4.36982468867985,0.01,13,36,stringer,extrados,537
14,5.92359140221581,9.87700330218022,0.01,14,-2,rear spars,extrados,538
14,7.97418923177154,4.49483266679438,0.01,14,-1,front spars,extrados,539
11,5.98055664931068,9.72748754841688,0.01,14,1,stringer,extrados,540
99,6.03752189640555,9.57797179465354,0.01,14,2,stringer,extrados,541
187,6.09448714350042,9.42845604089019,0.01,14,3,stringer,extrados,542
275,6.15145239059529,9.27894028712685,0.01,14,4,stringer,extrados,543
363,6.20841763769016,9.12942453336351,0.01,14,5,stringer,extrados,544
452,6.26538288478502,8.97990877960016,0.01,14,6,stringer,extrados,545
541,6.32234813187989,8.83039302583682,0.01,14,7,stringer,extrados,546
630,6.37931337897476,8.68087727207348,0.01,14,8,stringer,extrados,547
719,6.43627862606963,8.53136151831013,0.01,14,9,stringer,extrados,548
809,6.4932438731645,8.38184576454679,0.01,14,10,stringer,extrados,549
896,6.55020912025937,8.23233001078345,0.01,14,11,stringer,extrados,550
981,6.60717436735423,8.0828142570201,0.01,14,12,stringer,extrados,551
1063,6.6641396144491,7.93329850325676,0.01,14,13,stringer,extrados,552
1142,6.72110486154397,7.78378274949342,0.01,14,14,stringer,extrados,553
1218,6.77807010863884,7.63426699573008,0.01,14,15,stringer,extrados,554
1291,6.83503535573371,7.48475124196673,0.01,14,16,stringer,extrados,555
1362,6.89200060282857,7.33523548820339,0.01,14,17,stringer,extrados,556
1431,6.94896584992344,7.18571973444005,0.01,14,18,stringer,extrados,557
1497,7.00593109701831,7.0362039806767,0.01,14,19,stringer,extrados,558
1560,7.06289634411318,6.88668822691336,0.01,14,20,stringer,extrados,559
1620,7.11986159120805,6.73717247315002,0.01,14,21,stringer,extrados,560
1677,7.17682683830292,6.58765671938668,0.01,14,22,stringer,extrados,561
1732,7.23379208539779,6.43814096562333,0.01,14,23,stringer,extrados,562
1785,7.29075733249265,6.28862521185999,0.01,14,24,stringer,extrados,563
1835,7.34772257958752,6.13910945809665,0.01,14,25,stringer,extrados,564
1882,7.40468782668239,5.9895937043333,0.01,14,26,stringer,extrados,565
1926,7.46165307377726,5.84007795056996,0.01,14,27,stringer,extrados,566
1967,7.51861832087213,5.69056219680662,0.01,14,28,stringer,extrados,567
2005,7.575583567967,5.54104644304328,0.01,14,29,stringer,extrados,568
2040,7.63254881506186,5.39153068927993,0.01,14,30,stringer,extrados,569
2073,7.68951406215673,5.24201493551659,0.01,14,31,stringer,extrados,570
2103,7.7464793092516,5.09249918175325,0.01,14,32,stringer,extrados,571
2130,7.80344455634647,4.9429834279899,0.01,14,33,stringer,extrados,572
2154,7.86040980344134,4.79346767422656,0.01,14,34,stringer,extrados,573
2175,7.9173750505362,4.64395192046322,0.01,14,35,stringer,extrados,574
15,6.25065711357313,10.0016147802002,0.01,15,-2,rear spars,extrados,575
15,8.28129426766495,4.67183460373122,0.01,15,-1,front spars,extrados,576
12,6.307622360668,9.8520990264369,0.01,15,1,stringer,extrados,577
100,6.36458760776286,9.70258327267356,0.01,15,2,stringer,extrados,578
188,6.42155285485773,9.55306751891022,0.01,15,3,stringer,extrados,579
276,6.4785181019526,9.40355176514687,0.01,15,4,stringer,extrados,580
364,6.53548334904747,9.25403601138353,0.01,15,5,stringer,extrados,581
453,6.59244859614234,9.10452025762019,0.01,15,6,stringer,extrados,582
542,6.64941384323721,8.95500450385684,0.01,15,7,stringer,extrados,583
631,6.70637909033207,8.8054887500935,0.01,15,8,stringer,extrados,584
720,6.76334433742694,8.65597299633016,0.01,15,9,stringer,extrados,585
810,6.82030958452181,8.50645724256682,0.01,15,10,stringer,extrados,586
897,6.87727483161668,8.35694148880347,0.01,15,11,stringer,extrados,587
982,6.93424007871155,8.20742573504013,0.01,15,12,stringer,extrados,588
1064,6.99120532580642,8.05790998127679,0.01,15,13,stringer,extrados,589
1143,7.04817057290128,7.90839422751344,0.01,15,14,stringer,extrados,590
1219,7.10513581999615,7.7588784737501,0.01,15,15,stringer,extrados,591
1292,7.16210106709102,7.60936271998676,0.01,15,16,stringer,extrados,592
1363,7.21906631418589,7.45984696622341,0.01,15,17,stringer,extrados,593
1432,7.27603156128076,7.31033121246007,0.01,15,18,stringer,extrados,594
1498,7.33299680837562,7.16081545869673,0.01,15,19,stringer,extrados,595
1561,7.38996205547049,7.01129970493339,0.01,15,20,stringer,extrados,596
1621,7.44692730256536,6.86178395117004,0.01,15,21,stringer,extrados,597
1678,7.50389254966023,6.7122681974067,0.01,15,22,stringer,extrados,598
1733,7.5608577967551,6.56275244364336,0.01,15,23,stringer,extrados,599
1786,7.61782304384997,6.41323668988001,0.01,15,24,stringer,extrados,600
1836,7.67478829094483,6.26372093611667,0.01,15,25,stringer,extrados,601
1883,7.7317535380397,6.11420518235333,0.01,15,26,stringer,extrados,602
1927,7.78871878513457,5.96468942858998,0.01,15,27,stringer,extrados,603
1968,7.84568403222944,5.81517367482664,0.01,15,28,stringer,extrados,604
2006,7.90264927932431,5.6656579210633,0.01,15,29,stringer,extrados,605
2041,7.95961452641918,5.51614216729996,0.01,15,30,stringer,extrados,606
2074,8.01657977351404,5.36662641353661,0.01,15,31,stringer,extrados,607
2104,8.07354502060891,5.21711065977327,0.01,15,32,stringer,extrados,608
2131,8.13051026770378,5.06759490600993,0.01,15,33,stringer,extrados,609
2155,8.18747551479865,4.91807915224658,0.01,15,34,stringer,extrados,610
2176,8.24444076189352,4.76856339848324,0.01,15,35,stringer,extrados,611
16,6.57772282493044,10.1262262582203,0.01,16,-2,rear spars,extrados,612
16,8.58839930355837,4.84883654066805,0.01,16,-1,front spars,extrados,613
13,6.63468807202531,9.97671050445692,0.01,16,1,stringer,extrados,614
101,6.69165331912018,9.82719475069358,0.01,16,2,stringer,extrados,615
189,6.74861856621504,9.67767899693024,0.01,16,3,stringer,extrados,616
277,6.80558381330991,9.5281632431669,0.01,16,4,stringer,extrados,617
365,6.86254906040478,9.37864748940355,0.01,16,5,stringer,extrados,618
454,6.91951430749965,9.22913173564021,0.01,16,6,stringer,extrados,619
543,6.97647955459452,9.07961598187687,0.01,16,7,stringer,extrados,620
632,7.03344480168939,8.93010022811353,0.01,16,8,stringer,extrados,621
721,7.09041004878426,8.78058447435018,0.01,16,9,stringer,extrados,622
811,7.14737529587912,8.63106872058684,0.01,16,10,stringer,extrados,623
898,7.20434054297399,8.4815529668235,0.01,16,11,stringer,extrados,624
983,7.26130579006886,8.33203721306015,0.01,16,12,stringer,extrados,625
1065,7.31827103716373,8.18252145929681,0.01,16,13,stringer,extrados,626
1144,7.3752362842586,8.03300570553347,0.01,16,14,stringer,extrados,627
1220,7.43220153135346,7.88348995177012,0.01,16,15,stringer,extrados,628
1293,7.48916677844833,7.73397419800678,0.01,16,16,stringer,extrados,629
1364,7.5461320255432,7.58445844424344,0.01,16,17,stringer,extrados,630
1433,7.60309727263807,7.4349426904801,0.01,16,18,stringer,extrados,631
1499,7.66006251973294,7.28542693671675,0.01,16,19,stringer,extrados,632
1562,7.71702776682781,7.13591118295341,0.01,16,20,stringer,extrados,633
1622,7.77399301392267,6.98639542919007,0.01,16,21,stringer,extrados,634
1679,7.83095826101754,6.83687967542672,0.01,16,22,stringer,extrados,635
1734,7.88792350811241,6.68736392166338,0.01,16,23,stringer,extrados,636
1787,7.94488875520728,6.53784816790004,0.01,16,24,stringer,extrados,637
1837,8.00185400230215,6.38833241413669,0.01,16,25,stringer,extrados,638
1884,8.05881924939701,6.23881666037335,0.01,16,26,stringer,extrados,639
1928,8.11578449649188,6.08930090661001,0.01,16,27,stringer,extrados,640
1969,8.17274974358675,5.93978515284667,0.01,16,28,stringer,extrados,641
2007,8.22971499068162,5.79026939908332,0.01,16,29,stringer,extrados,642
2042,8.28668023777649,5.64075364531998,0.01,16,30,stringer,extrados,643
2075,8.34364548487136,5.49123789155664,0.01,16,31,stringer,extrados,644
2105,8.40061073196622,5.3417221377933,0.01,16,32,stringer,extrados,645
