1937,37,26
1938,38,26
1939,39,26
1940,40,26
1941,41,26
1942,42,26
1943,43,26
1944,44,26
1945,45,26
1946,46,26
1947,-2,26
1948,-1,27
1949,1,27
1950,2,27
1951,3,27
1952,4,27
1953,5,27
1954,6,27
1955,7,27
1956,8,27
1957,9,27
1958,10,27
1959,11,27
1960,12,27
1961,13,27
1962,14,27
1963,15,27
1964,16,27
1965,17,27
1966,18,27
1967,19,27
1968,20,27
1969,21,27
1970,22,27
1971,23,27
1972,24,27
1973,25,27
1974,26,27
1975,27,27
1976,28,27
1977,29,27
1978,30,27
1979,31,27
1980,32,27
1981,33,27
1982,34,27
1983,35,27
1984,36,27
1985,37,27
1986,38,27
1987,39,27
1988,40,27
1989,41,27
1990,42,27
1991,43,27
1992,-2,27
1993,-1,28
1994,1,28
1995,2,28
1996,3,28
1997,4,28
1998,5,28
1999,6,28
2000,7,28
2001,8,28
2002,9,28
2003,10,28
2004,11,28
2005,12,28
2006,13,28
2007,14,28
2008,15,28
2009,16,28
2010,17,28
2011,18,28
2012,19,28
2013,20,28
2014,21,28
2015,22,28
2016,23,28
2017,24,28
2018,25,28
2019,26,28
2020,27,28
2021,28,28
2022,29,28
2023,30,28
2024,31,28
2025,32,28
2026,33,28
2027,34,28
2028,35,28
2029,36,28
2030,37,28
2031,38,28
2032,39,28
2033,40,28
2034,41,28
2035,-2,28
2036,-1,29
2037,1,29
2038,2,29
2039,3,29
2040,4,29
2041,5,29
2042,6,29
2043,7,29
2044,8,29
2045,9,29
2046,10,29
2047,11,29
2048,12,29
2049,13,29
2050,14,29
2051,15,29
2052,16,29
2053,17,29
2054,18,29
2055,19,29
2056,20,29
2057,21,29
2058,22,29
2059,23,29
2060,24,29
2061,25,29
2062,26,29
2063,27,29
2064,28,29
2065,29,29
2066,30,29
2067,31,29
2068,32,29
2069,33,29
2070,34,29
2071,35,29
2072,36,29
2073,37,29
2074,38,29
2075,-2,29
2076,-1,30
2077,1,30
2078,2,30
2079,3,30
2080,4,30
2081,5,30
2082,6,30
2083,7,30
2084,8,30
2085,9,30
2086,10,30
2087,11,30
2088,12,30
2089,13,30
2090,14,30
2091,15,30
2092,16,30
2093,17,30
2094,18,30
2095,19,30
2096,20,30
2097,21,30
2098,22,30
2099,23,30
2100,24,30
2101,25,30
2102,26,30
2103,27,30
2104,28,30
2105,29,30
2106,30,30
2107,31,30
2108,32,30
2109,33,30
2110,34,30
2111,35,30
2112,-2,30
2113,-1,31
2114,1,31
2115,2,31
2116,3,31
2117,4,31
2118,5,31
2119,6,31
2120,7,31
2121,8,31
2122,9,31
2123,10,31
2124,11,31
2125,12,31
2126,13,31
2127,14,31
2128,15,31
2129,16,31
2130,17,31
2131,18,31
2132,19,31
2133,20,31
2134,21,31
